n1,n2,e1,e1_pf,e2,e2_pf,e3,e3_pf,e4,e4_pf,total,design,oos,win_years,worst_year,worst_month,ex3,pf1,avg1,gain,atr,dev,vr,rng,tov,rank,n_cand
1656,508,3751548.7550919536,1.574278809526101,10821704.093488747,1.6030250434400972,3019492.505851,1.5858098657891582,3583433.334148,1.4337246835803767,21176178.6885797,14573252.848580701,6602925.839999,24,-172887.5,-720766.666648,20264178.6885797,1.540477570078176,1.1521587794899608,7.0,6.0,16.0,6.0,3.0,1000000000.0,乖離×ATR(現行),2851
1656,514,3946332.5927769537,1.613614599201563,9546101.262700137,1.5047085909306646,2848175.008668,1.5476322353294838,3607850.0007780003,1.4229857614542634,19948458.86492309,13492433.85547709,6456025.009446001,23,-188187.5,-648200.0,19036458.86492309,1.4754471263784965,1.0594296148449218,7.0,6.0,16.0,6.0,3.0,1000000000.0,乖離のみ,2851
1656,501,3825765.421459954,1.5908068379535507,11189212.194984026,1.6364704841163165,2930568.338123,1.5692287320497467,3578866.668148,1.4406060460648493,21524412.62271498,15014977.61644398,6509435.006271,23,-152425.0,-420600.0,20589612.62271498,1.5743697331776307,1.203453220940388,7.0,6.0,16.0,6.0,3.0,1000000000.0,ATRのみ,2851
1656,515,3440730.311021954,1.5083792367335676,10411575.247683607,1.5670359678026722,2803030.006331,1.5232777246197433,3604716.668258,1.4515217880715057,20260052.23329456,13852305.55870556,6407746.674589001,22,-169519.993669,-774950.00024,19325252.23329456,1.5299020170093907,1.140262853592581,7.0,6.0,16.0,6.0,3.0,1000000000.0,前日比のみ,2851
1656,512,3845328.4152769535,1.5905327395480595,10630311.912055258,1.5762222248228412,2996255.006331,1.579128880388582,3702016.667278,1.4528193034943773,21173912.000941213,14475640.327332212,6698271.673609,23,-165125.0,-704050.0,20239112.000941213,1.5457646606933282,1.17603487170462,7.0,6.0,16.0,6.0,3.0,1000000000.0,乖離×ATR×前日比,2851
2632,1131,7457062.7502897475,1.550609853645985,9664403.89779415,1.2872918207855535,5946664.564137001,1.6074803439058842,6297316.665898,1.5494153794945833,29365447.878118895,17121466.648083895,12243981.230035,24,-342016.1941402876,-713511.113108894,28292981.215418894,1.4324207615733326,0.9835893372143326,7.0,6.0,16.0,6.0,5.0,300000000.0,乖離×ATR(現行),5478
2632,1126,7691944.358808242,1.56377675789835,8735170.46199977,1.2526538627580144,5669040.391350001,1.565912184193548,5585983.332528001,1.4715548158748404,27682138.544686012,16427114.820808012,11255023.723878002,24,-1295199.0742111276,-1098100.0,26612671.88198601,1.4014037987928398,0.9279562485089795,7.0,6.0,16.0,6.0,5.0,300000000.0,乖離のみ,5478
2632,1126,7516552.69372865,1.55490108964731,10661538.836913869,1.3327389815322677,5962093.148229001,1.6244060895996166,6501099.999282001,1.5817929615479926,30641284.678153515,18178091.530642517,12463193.147511002,25,-139885.9975224999,-481549.99976,29568818.015453514,1.4873956162064592,1.0620418082049663,7.0,6.0,16.0,6.0,5.0,300000000.0,ATRのみ,5478
2632,1133,6843635.80399666,1.4886907891018966,11193023.878251236,1.3405416463128135,5795182.05329,1.5815348228794528,6129500.000008,1.5429966470808234,29961341.7355459,18036659.682247896,11924682.053298,24,-137102.66434050002,-983943.334956674,28888875.0728459,1.434532037328577,0.9775926659794439,7.0,6.0,16.0,6.0,5.0,300000000.0,前日比のみ,5478
2632,1126,7440935.986882193,1.543750875146625,10059648.64926892,1.2965506835575191,5755590.392309001,1.5714594373338369,6174999.999518,1.5297617431186215,29431175.02797811,17500584.636151113,11930590.391827,24,-459923.08249106753,-972300.00022,28358708.36527811,1.426035372977135,0.9943477737960184,7.0,6.0,16.0,6.0,5.0,300000000.0,乖離×ATR×前日比,5478
2271,853,6096350.904932026,1.5579732652395002,9571545.911103455,1.338699219156453,4453072.897429,1.5655528821282716,5689966.665898,1.5544506538438374,25810936.37936248,15667896.816035481,10143039.563327,22,-386504.9261465976,-821200.00055,24794469.716662478,1.4536182817272052,1.0197131287596706,7.0,6.0,16.0,6.0,5.0,500000000.0,乖離×ATR(現行),4306
2271,854,5658027.672777759,1.5072911610533215,8529466.697174273,1.29220682189781,4286098.725022,1.5320891524098064,5042333.332528,1.4667149004239328,23515926.42750203,14187494.369952032,9328432.05755,22,-1044102.4752914376,-826850.0,22499459.764802027,1.4044795332110551,0.9282236689547216,7.0,6.0,16.0,6.0,5.0,500000000.0,乖離のみ,4306
2271,847,6403793.645047883,1.5847853604077604,10368606.493162174,1.3798119090902006,4373284.814673,1.5617688491428687,5825383.333082,1.577730651558436,26971068.285965055,16772400.138210056,10198668.147755,23,-128802.6645924999,-528700.00022,25947401.623265054,1.505192795011132,1.1003327736556368,7.0,6.0,16.0,6.0,5.0,500000000.0,ATRのみ,4306
2271,854,5616230.968672597,1.4996096629032785,10175571.493875349,1.357975503765362,4546290.386582,1.5781328035082856,5016250.000008,1.4796391412772003,25354342.849137947,15791802.462547947,9562540.38659,23,-143552.66441049994,-1302410.00024,24330676.186437946,1.43290306934641,0.9866403775959651,7.0,6.0,16.0,6.0,5.0,500000000.0,前日比のみ,4306
2271,854,5834712.398348846,1.5235469218519864,10039774.825319333,1.351047390072521,4618048.725601,1.5796570186096481,5083649.999028001,1.4737577835251727,25576185.94829718,15874487.223668179,9701698.724629,23,-143552.66441049994,-987500.0,24552519.28559718,1.4350769010501834,1.014051163516557,7.0,6.0,16.0,6.0,5.0,500000000.0,乖離×ATR×前日比,4306
1633,494,3328228.7564879535,1.509649553021592,10651270.760198746,1.5959910076852684,3278432.506817,1.6620568138968943,3496083.3333179997,1.4293228544547405,20754015.3568217,13979499.5166867,6774515.840135,24,-172887.5,-788216.666648,19842015.3568217,1.533085662673723,1.1429621524304856,7.0,6.0,16.0,6.0,5.0,1000000000.0,乖離×ATR(現行),2767
1633,500,3556957.9229229535,1.5525552960901072,9461167.928760137,1.5042912063492357,3107115.009634,1.6216231663423237,3431549.9999480005,1.4078389349470715,19556790.861265093,13018125.851683091,6538665.009582,22,-188187.5,-654650.0,18644790.861265093,1.4669416042404821,1.0416964012229184,7.0,6.0,16.0,6.0,5.0,1000000000.0,乖離のみ,2767
1633,488,3431345.4228559537,1.5299708464065103,11082428.862784028,1.634586020666084,3115208.339089,1.6298676501050129,3415616.6673179995,1.4250208948747047,21044599.292046983,14513774.285639983,6530825.006407,23,-152425.0,-432422.2227777799,20109799.292046983,1.565577547493647,1.187061883047813,7.0,6.0,16.0,6.0,5.0,1000000000.0,ATRのみ,2767
1633,503,3038588.9791679536,1.4477178766845507,10238091.913633607,1.5601707214672214,2982170.007297,1.5779760489798702,3533216.667428,1.4497656688253466,19792067.56752656,13276680.89280156,6515386.674725,22,-177979.99270300008,-797150.00024,18857267.56752656,1.513346462372967,1.114058951173346,7.0,6.0,16.0,6.0,5.0,1000000000.0,前日比のみ,2767
1633,500,3499487.0834229533,1.5389110822456074,10451461.912665255,1.5686729942390598,3180895.007297,1.6398610838740328,3630816.666448,1.451364874910619,20762660.66983321,13950948.996088209,6811711.673745,23,-165125.0,-788650.0,19827860.66983321,1.5509980672017014,1.1860381554439912,7.0,6.0,16.0,6.0,5.0,1000000000.0,乖離×ATR×前日比,2767
2407,963,7203651.191703768,1.6344519683511005,8054191.400935024,1.2501218708400677,5931061.6702580005,1.6925511444187373,5768833.3312099995,1.5216422846572437,26957737.594106793,15257842.592638792,11699895.001468,24,-207857.8604037877,-578500.00055,25885270.931406792,1.4336861283851545,1.0089070278938463,7.0,6.0,16.0,6.0,8.0,300000000.0,乖離×ATR(現行),4689
2407,963,7054978.641478967,1.6122577439878503,7521397.963693143,1.2291733853706792,5715179.16821,1.6497126172164465,4946533.3316399995,1.4277645098123606,25238089.10502211,14576376.605172109,10661712.49985,24,-798154.0758221279,-1121100.0,24168622.44232211,1.3878675305364316,0.9236216424784359,7.0,6.0,16.0,6.0,8.0,300000000.0,乖離のみ,4689
2407,960,6998116.531777857,1.6084707522691397,8955871.895115023,1.2910364078844354,6066118.58907,1.7218924960897666,5623516.665209999,1.5195182525401412,27643623.68117288,15953988.42689288,11689635.254279999,24,-158525.0004400001,-461149.99952,26571157.01847288,1.4558966792193995,1.0322492483527592,7.0,6.0,16.0,6.0,8.0,300000000.0,ATRのみ,4689
2407,966,6645375.639445177,1.5659691739914325,10129488.117865596,1.3228087918750568,5768783.33411,1.6526365470522013,5789349.99912,1.5337487227081703,28332997.090540774,16774863.757310774,11558133.33323,24,-157025.0004400001,-946283.334956674,27260530.427840773,1.455579916651916,1.0504548213525233,7.0,6.0,16.0,6.0,8.0,300000000.0,前日比のみ,4689
2407,967,7189761.933865588,1.6278853124997834,8020684.4864522945,1.2465790680142055,5984991.6675700005,1.6795144466407257,5296149.99863,1.4627405123248682,26491588.086517885,15210446.420317883,11281141.6662,23,-423403.08255206776,-972300.00022,25419121.423817884,1.4148482485846479,0.994166226536821,7.0,6.0,16.0,6.0,8.0,300000000.0,乖離×ATR×前日比,4689
2070,719,5624086.557252923,1.6007699695074118,8561775.914814955,1.3209177623227397,4925271.92647,1.7485155977085316,4991333.33121,1.5044918777576677,24102467.729747877,14185862.472067878,9916605.25768,23,-135425.0,-799200.00055,23086001.067047875,1.4706485448828848,1.0714172001050006,7.0,6.0,16.0,6.0,8.0,500000000.0,乖離×ATR(現行),3684
2070,727,4990663.332673654,1.5193561935292903,7909748.367848274,1.289732631167435,4550287.501982,1.6644625190614957,4347433.3316399995,1.4132822736028452,21798132.53414393,12900411.700521927,8897720.833622,22,-284882.47635643784,-782100.00022,20781665.871443927,1.400927357500186,0.9462784279039578,7.0,6.0,16.0,6.0,8.0,500000000.0,乖離のみ,3684
2070,720,5765626.904689511,1.6131305528695754,9151200.386093954,1.3523144812299657,4774551.922362,1.7261783615218715,5017616.66521,1.5136378292732937,24708995.878355466,14916827.290783465,9792168.587572,23,-108725.0,-506700.00022000005,23685329.215655465,1.500657763975759,1.1200956954187349,7.0,6.0,16.0,6.0,8.0,500000000.0,ATRのみ,3684
2070,722,5222716.626770992,1.546173963941688,9757843.16635535,1.3636101162547614,4754316.667402,1.7049152358057595,4609349.999120001,1.459140525758828,24344226.45964834,14980559.793126341,9363666.666522,23,-107225.0,-1264750.00024,23320559.79694834,1.4588782598192238,1.0704399974320369,7.0,6.0,16.0,6.0,8.0,500000000.0,前日比のみ,3684
2070,724,5349314.724384742,1.5564823153445875,8923998.163253333,1.3311746988540303,4949775.0008620005,1.7342711418679804,4360949.99863,1.4161774412173473,23584037.887130074,14273312.887638075,9310724.999492,23,-107225.0,-949350.00024,22560371.224430073,1.446013344169238,1.0647847251116134,7.0,6.0,16.0,6.0,8.0,500000000.0,乖離×ATR×前日比,3684
1468,410,3322892.6858720807,1.6271737530138206,10092858.256768536,1.6135777593477936,3556869.997768,1.903802041066303,2754149.9986300003,1.357001043356025,19726770.93903862,13415750.942640617,6311019.996398,24,-176450.0,-661316.667128,18814770.93903862,1.5496828584293951,1.193733654573141,7.0,6.0,16.0,6.0,8.0,1000000000.0,乖離×ATR(現行),2363
1468,419,3360005.186222081,1.6322557194472507,9205781.263736136,1.5376704569051778,3418032.497768,1.863193470255644,2820049.9990600003,1.3523880531663819,18803868.946786217,12565786.449958216,6238082.496828,23,-176450.0,-581650.00024,17891868.946786217,1.507371154213833,1.1423606514927485,7.0,6.0,16.0,6.0,8.0,1000000000.0,乖離のみ,2363
1468,407,3418259.352240081,1.6496099947516396,10506824.694743816,1.6507818771972267,3399369.9982479997,1.8509588522069667,2883683.33263,1.3820316760586084,20208137.377861902,13925084.046983898,6283053.330878,25,-176450.0,-431800.0,19273337.377861902,1.6052195854771032,1.2815582139304813,7.0,6.0,16.0,6.0,8.0,1000000000.0,ATRのみ,2363
1468,415,3067202.9083470814,1.5538703192122436,9761538.584949607,1.5759561740037382,3218644.9982479997,1.7704342283520962,3007416.66654,1.407410585131375,19054803.15808469,12828741.493296688,6226061.664788,23,-176450.0,-851100.00024,18120003.15808469,1.5516495808860882,1.215940529012777,7.0,6.0,16.0,6.0,8.0,1000000000.0,前日比のみ,2363
1468,417,3465134.3467220813,1.6523402601542228,9965016.915701255,1.5906523468623657,3555769.9982479997,1.8943415286293903,3013916.66605,1.3924634686752948,19999837.92672134,13430151.262423337,6569686.664298,23,-176450.0,-785750.00024,19065037.92672134,1.5959470888624137,1.297706460027285,7.0,6.0,16.0,6.0,8.0,1000000000.0,乖離×ATR×前日比,2363
2727,1187,7881205.665432071,1.5518484942320825,11221445.56307965,1.3284438824755593,5560989.564137001,1.5366629050702076,6548666.666728,1.5428046474136288,31212307.459376723,19102651.22851172,12109656.230865002,25,-111302.66455050012,-559061.1131088941,30139840.79667672,1.456475721762271,1.0317381192636257,7.0,6.0,16.0,10.0,3.0,300000000.0,乖離×ATR(現行),5828
2727,1181,7954823.885197787,1.5477736755915825,10589770.460085269,1.302840858276045,5347565.39135,1.5041055762453615,5731316.666808001,1.4626152070040246,29623476.403441057,18544594.345283054,11078882.058158,24,-574099.0742111276,-825600.0000000001,28554009.740741055,1.4273786665953228,0.9864909902407292,7.0,6.0,16.0,10.0,3.0,300000000.0,乖離のみ,5828
2727,1178,7938177.75346238,1.5558504350677322,12045792.166383369,1.3685958245410617,5701259.815076999,1.56535312966816,6720250.000112,1.568505782288144,32405479.73503475,19983969.91984575,12421509.815189,25,-118885.9977325,-471850.0,31333013.072334748,1.5042410489762046,1.099606876773745,7.0,6.0,16.0,10.0,3.0,300000000.0,ATRのみ,5828
2727,1192,7309136.697430389,1.4971417078416853,12173340.544104736,1.3623072826247777,5533773.718349,1.5254785342756807,6225833.333548,1.5226807486051608,31242084.293432124,19482477.241535127,11759607.051897,24,-116102.66455050012,-854343.334956674,30169617.630732123,1.469170405539578,1.0510911381394668,7.0,6.0,16.0,10.0,3.0,300000000.0,前日比のみ,5828
2727,1183,7713994.880325922,1.531619888787533,11579940.31335442,1.3333767014745834,5440515.39221,1.511017375046739,6255400.000348,1.5083011801620378,30989850.58623834,19293935.193680342,11695915.392558001,25,-116102.66455050012,-779883.334716674,29917383.92353834,1.4538861532572693,1.0536867539241577,7.0,6.0,16.0,10.0,3.0,300000000.0,乖離×ATR×前日比,5828
2338,897,6138947.9874910265,1.530195479347346,10406915.909202954,1.3622372724970395,4196147.897429001,1.5071891043511496,5982416.666727999,1.5556355341205237,26724428.460850984,16545863.89669398,10178564.564157,22,-122552.66462050006,-678500.00022,25707961.798150983,1.4614676571478031,1.0421455794620518,7.0,6.0,16.0,10.0,3.0,500000000.0,乖離×ATR(現行),4550
2338,898,5722240.533203979,1.483684915737469,9680053.361803774,1.3270951984160757,4114133.7245460004,1.487299173728187,5082766.666808,1.4484708382414357,24599194.286361754,15402293.895007752,9196900.391354,22,-658302.4750714377,-820400.0,23582727.623661753,1.416849312357357,0.9638835318393851,7.0,6.0,16.0,10.0,3.0,500000000.0,乖離のみ,4550
2338,888,6580247.872918287,1.5692186846304808,11188096.489291674,1.4026520121883443,4260134.814673,1.5237668365160146,6264933.333912,1.6002983160832396,28293412.51079496,17768344.36220996,10525068.148585,23,-107802.6648025,-600329.9999999999,27269745.84809496,1.5166924054052437,1.1305245468362384,7.0,6.0,16.0,10.0,3.0,500000000.0,ATRのみ,4550
2338,900,5877248.530313001,1.5001145659177406,11448258.15947885,1.3983994271199915,4431182.051641,1.5374095284940372,5133050.000838,1.4680158832392693,26889738.742270853,17325506.68979185,9564232.052479,23,-126724.99999999999,-1280210.00024,25866072.079570852,1.4777247445799284,1.0830985220142262,7.0,6.0,16.0,10.0,3.0,500000000.0,前日比のみ,4550
2338,898,5947487.959929252,1.5045610258918023,10795961.489158833,1.368025082953213,4553623.725502,1.5450592815063293,5354349.999858,1.4770369337683844,26651423.174448084,16743449.449088085,9907973.72536,23,-122552.66462050006,-922400.0,25627756.511748083,1.4507422089800703,1.051906273411087,7.0,6.0,16.0,10.0,3.0,500000000.0,乖離×ATR×前日比,4550
1675,524,3891948.755091953,1.5957709318790432,11183424.093488745,1.619803618457374,3152292.5058509996,1.6023884078431518,3576133.334148,1.4163911014481634,21803798.6885797,15075372.8485807,6728425.839999,24,-274487.5,-720766.666648,20891798.6885797,1.5519578267677585,1.1760615319501324,7.0,6.0,16.0,10.0,3.0,1000000000.0,乖離×ATR(現行),2907
1675,530,4074732.5927769532,1.6335794938690038,9775171.262700137,1.5102293950292605,2980041.6736279996,1.5644563549889066,3347983.334228,1.3779124787214907,20177928.86333309,13849903.85547709,6328025.007856,24,-289787.5,-648200.0,19265928.86333309,1.4677008273370697,1.050672289058123,7.0,6.0,16.0,10.0,3.0,1000000000.0,乖離のみ,2907
1675,518,3966165.4214599538,1.6124885855022606,11412332.194984026,1.6450015424966595,3047868.338123,1.5831104640855018,3590566.668148,1.4281415946914726,22016932.62271498,15378497.61644398,6638435.006271,24,-254025.0,-420600.0,21082132.62271498,1.586181444512344,1.2240592987762697,7.0,6.0,16.0,10.0,3.0,1000000000.0,ATRのみ,2907
1675,529,3591130.311021954,1.5313864731471378,10558145.247833606,1.5680941941675424,2999846.6712909997,1.553040783607061,3501216.6682579997,1.4241491197463216,20650338.89840456,14149275.55885556,6501063.339548999,23,-266725.0,-774950.00024,19715538.89840456,1.5436471411591095,1.1735653290784522,7.0,6.0,16.0,10.0,3.0,1000000000.0,前日比のみ,2907
1675,527,3973728.4152769535,1.6102513163688927,10826181.912055258,1.579169859408427,3128121.6712909997,1.5955686654540893,3592316.6672779997,1.4225318706207577,21520348.665901206,14799910.327332212,6720438.338568999,24,-266725.0,-704050.0,20585548.665901206,1.5480799252197464,1.1861125888892214,7.0,6.0,16.0,10.0,3.0,1000000000.0,乖離×ATR×前日比,2907
